Year,State,Male_Electors,Female_Electors,Total_Electors,Male_Voters,Female_Voters,Total_Voters
2019,KARNATAKA,843050,843169,1686333,646902,620802,1267715
2019,KARNATAKA,1287824,1209293,2497458,831105,789254,1620398
2019,KARNATAKA,1481987,1366767,2849250,805444,750147,1555694
2019,KARNATAKA,1146173,1058247,2204817,621875,572763,1194705
2019,KARNATAKA,1153540,1061605,2215489,616311,568793,1185137
2019,KARNATAKA,910836,897706,1808780,706576,678457,1385069
2019,KARNATAKA,817632,812171,1629961,642572,613779,1256371
2019,KERALA,659454,704481,1363937,507338,588600,1095939
2019,KERALA,601570,664975,1266550,484739,562999,1047739
2019,KERALA,619616,669292,1288926,464900,574460,1039361
2019,KERALA,674807,684871,1359679,529017,560841,1089858
2019,KERALA,641694,676315,1318024,511159,557674,1068840
2019,KERALA,691095,679446,1370544,496251,536683,1032934
2019,KERALA,673128,683669,1356803,466320,549916,1016237
2019,KERALA,647227,675778,1323010,494457,531513,1025971
2019,KERALA,620845,645945,1266794,493218,522650,1015870
2019,KERALA,643583,693510,1337110,488577,551691,1040273
2019,KERALA,599865,630324,1230197,482031,506846,988883
2019,KERALA,607769,638190,1245972,480105,485690,965801
2019,KERALA,598939,605249,1204191,466073,451489,917563
2019,KERALA,591502,615188,1206698,456617,451084,907704
2019,KERALA,657129,699566,1356701,519872,562454,1082326
2019,KERALA,623083,685018,1308102,449785,514082,963868
2019,KERALA,665696,717042,1382741,490901,531776,1022680
2019,KERALA,621086,675626,1296720,445672,515612,961288
2019,KERALA,633254,717442,1350710,458911,540333,999248
2019,KERALA,664663,706730,1371427,490233,513476,1003724
2019,MADHYA PRADESH,999047,838613,1837723,646523,486232,1132768
2019,MADHYA PRADESH,968287,796991,1765334,561487,393454,954959
2019,MADHYA PRADESH,1079718,920960,2000744,621943,570556,1192526
2019,MADHYA PRADESH,889161,786519,1675724,658166,514437,1172627
2019,MADHYA PRADESH,841269,741823,1583129,594998,440864,1035874
2019,MADHYA PRADESH,875470,771900,1647399,607602,487321,1094935
2019,MADHYA PRADESH,933791,834962,1768777,655175,508615,1163801
2019,MADHYA PRADESH,970660,871388,1842095,681995,574761,1256770
2019,MADHYA PRADESH,832396,742635,1575064,586320,525591,1111916
2019,MADHYA PRADESH,895347,784176,1679534,534294,475310,1009607
2019,MADHYA PRADESH,966579,878948,1845547,671661,609283,1280946
2019,MADHYA PRADESH,848568,807881,1656474,640890,593874,1234773
2019,MADHYA PRADESH,941849,877963,1819893,673476,589120,1262611
2019,MADHYA PRADESH,983335,967907,1951267,770677,743270,1513959
2019,MADHYA PRADESH,885556,882160,1767725,683773,683107,1366885
2019,MADHYA PRADESH,773873,740892,1514783,643874,602327,1246210
2019,MADHYA PRADESH,898069,808009,1706141,699824,564814,1264679
2019,MADHYA PRADESH,919583,821976,1741604,695861,550527,1246409
2019,MADHYA PRADESH,1121754,1020924,2142861,761678,644492,1406236
2019,MADHYA PRADESH,881044,813259,1694329,701961,556087,1258060
2019,MADHYA PRADESH,914212,846259,1760503,760239,636493,1396744
2019,MADHYA PRADESH,850810,810347,1661229,671867,578580,1250465
2019,MADHYA PRADESH,901750,859099,1760875,729015,639206,1368236
2019,MADHYA PRADESH,929526,921557,1851112,721186,676258,1397455
2019,MADHYA PRADESH,909569,876533,1786151,705191,637344,1342545
2019,MADHYA PRADESH,1208418,1141982,2350580,876605,750081,1626736
2019,MADHYA PRADESH,929143,905223,1834385,741129,684159,1425298
2019,MADHYA PRADESH,983088,925890,1909055,774542,691781,1466341
2019,MADHYA PRADESH,897538,839871,1737437,709766,646805,1356580
2019,MAHARASHTRA,944714,926363,1871099,663475,614513,1277991
2019,MAHARASHTRA,997181,910971,1908173,590252,489597,1079856
2019,MAHARASHTRA,1014794,916542,1931400,584596,495967,1080576
2019,MAHARASHTRA,925545,849477,1775051,583456,505236,1088693
2019,MAHARASHTRA,925545,837364,1762918,601170,516898,1118069
2019,MAHARASHTRA,967697,897424,1865169,607024,509871,1116902
2019,MAHARASHTRA,945905,887149,1833091,602099,502841,1104947
2019,MAHARASHTRA,894513,848752,1743283,573147,494005,1067158
2019,MAHARASHTRA,998113,924619,1922764,638891,553537,1192429
2019,MAHARASHTRA,1097087,1063932,2161096,620371,561330,1181715
2019,MAHARASHTRA,908094,903460,1811556,627085,608475,1235560
2019,MAHARASHTRA,800993,780370,1581366,580321,557036,1137358
2019,MAHARASHTRA,987900,922263,1910188,652103,581678,1233786
2019,MAHARASHTRA,995069,921084,1916185,622515,547460,1169977
2019,MAHARASHTRA,906390,827326,1733729,617418,534776,1152195
2019,MAHARASHTRA,892582,826677,1719322,594854,524389,1119255
2019,MAHARASHTRA,1034228,950990,1985228,676532,574979,1251511
2019,MAHARASHTRA,990652,876560,1867220,657947,545873,1203821
2019,MAHARASHTRA,993970,892289,1886284,659019,537423,1196449
2019,MAHARASHTRA,905295,827630,1732936,628124,506627,1134754
2019,MAHARASHTRA,991806,893243,1885064,615905,502643,1118553
2019,MAHARASHTRA,989295,896194,1885600,641041,560121,1201186
2019,MAHARASHTRA,1037014,852971,1890100,569800,432947,1002763
2019,MAHARASHTRA,1061866,903537,1965676,507052,380831,887955
2019,MAHARASHTRA,1294255,1076584,2370903,647401,519722,1167138
2019,MAHARASHTRA,890162,756856,1647350,542095,445794,988056
2019,MAHARASHTRA,950457,781788,1732263,521861,418264,940129
2019,MAHARASHTRA,864995,723559,1588693,503963,403222,907226
2019,MAHARASHTRA,916791,763078,1679891,495920,404526,900451
2019,MAHARASHTRA,777943,662346,1440380,432252,363195,795478
2019,MAHARASHTRA,854369,699784,1554176,438484,361012,799501
2019,MAHARASHTRA,810716,842246,1652965,505067,515102,1020169
2019,MAHARASHTRA,1203588,1094453,2298080,743584,621926,1365515
2019,MAHARASHTRA,1068275,1007469,2075824,550415,483397,1033824
2019,MAHARASHTRA,1112357,1002273,2114663,711804,587435,1299242
2019,MAHARASHTRA,1146755,1028730,2175529,717962,572428,1290395
2019,MAHARASHTRA,977684,883624,1861396,652845,539052,1191905
2019,MAHARASHTRA,824174,762832,1587079,559147,463259,1022439
2019,MAHARASHTRA,1083504,961897,2045405,732331,616806,1349138
2019,MAHARASHTRA,1004353,885362,1889740,640975,553782,1194768
2019,MAHARASHTRA,995030,891618,1886657,625060,545401,1170464
2019,MAHARASHTRA,964998,886600,1851654,586352,494896,1081254
2019,MAHARASHTRA,1003795,905767,1909574,657100,553629,1210732
2019,MAHARASHTRA,935188,873848,1809109,625663,553143,1178823
2019,MAHARASHTRA,945182,903290,1848489,578908,530348,1109260
2019,MAHARASHTRA,713032,742533,1455577,447687,449668,897355
2019,MAHARASHTRA,963202,917275,1880496,693774,631630,1325408
2019,MAHARASHTRA,918295,858193,1776555,659956,586281,1246255
2019,MANIPUR,456315,481117,937464,353996,400564,754573
2019,MANIPUR,506751,515335,1022099,414050,437781,851835
2019,MEGHALAYA,586092,611714,1197806,361013,421560,782573
2019,MEGHALAYA,363530,353460,716990,290477,292024,582501
2019,MIZORAM,388241,404218,792464,244562,252218,496780
2019,NAGALAND,615274,598503,1213777,507247,494895,1002142
2019,ODISSA,818230,777908,1596290,641109,601959,1243096
2019,ODISSA,766560,764840,1531525,546203,551465,1097672
2019,ODISSA,743380,725045,1468530,564201,556953,1121164
2019,ODISSA,761802,754751,1516688,585675,587849,1173526
2019,ODISSA,744376,748789,1493205,561844,583667,1145512
2019,ODISSA,784573,747132,1531781,577810,576608,1154421
2019,ODISSA,862131,799406,1661661,599696,620167,1219875
2019,ODISSA,769752,705195,1475007,556801,529026,1085848
2019,ODISSA,786440,717848,1504403,582956,543693,1126650
2019,ODISSA,901566,842756,1744446,667757,636288,1304050
2019,ODISSA,814644,796295,1611056,608823,614080,1222906
2019,ODISSA,716697,744196,1461004,567769,589399,1157197
2019,ODISSA,649518,639064,1288666,471069,468424,939498
2019,ODISSA,795979,722824,1518996,555577,501846,1057444
2019,ODISSA,895786,815007,1710916,625161,609709,1234873
2019,ODISSA,859295,784128,1643595,634022,591593,1225615
2019,ODISSA,815815,746427,1562331,584072,548714,1132803
2019,ODISSA,908758,790394,1699678,534680,468962,1003704
2019,ODISSA,817736,723289,1541145,502075,509462,1011541
2019,ODISSA,761085,741290,1502455,486468,500690,987163
2019,ODISSA,685575,748557,1434384,517114,559207,1076372
2019,PUNJAB,849761,745479,1595284,560357,533048,1093414
2019,PUNJAB,801639,706178,1507875,466525,390128,856657
2019,PUNJAB,867894,770875,1638842,542158,498469,1040635
2019,PUNJAB,843598,773400,1617018,519019,499182,1018208
2019,PUNJAB,832025,765445,1597500,485078,496757,981842
2019,PUNJAB,889506,809328,1698876,553129,524355,1077509
2019,PUNJAB,903624,779630,1683325,576920,467949,1044888
2019,PUNJAB,799731,703099,1502861,534374,449101,983485
2019,PUNJAB,818244,723690,1541971,524950,446044,971007
2019,PUNJAB,862955,755429,1618419,625836,540872,1166717
2019,PUNJAB,861387,760264,1621671,639645,556155,1195809
2019,PUNJAB,814855,714551,1529431,595750,506594,1102353
2019,PUNJAB,914607,824919,1739600,632621,542886,1175528
2019,RAJASTHAN,1017800,925661,1943486,763551,680832,1444394
2019,RAJASTHAN,978122,873490,1851628,613781,481912,1095698
2019,RAJASTHAN,1061834,957265,2019104,687931,632219,1320151
2019,RAJASTHAN,1023190,914691,1937882,601852,578034,1179887
2019,RAJASTHAN,1077091,964517,2041612,667944,643401,1311349
2019,RAJASTHAN,1031244,921293,1952542,675930,587365,1263296
2019,RAJASTHAN,1119477,1007519,2127021,784372,663540,1447924
2019,RAJASTHAN,1002488,886026,1888524,673164,579086,1252253
2019,RAJASTHAN,1041375,902408,1943794,620165,517998,1138168
2019,RAJASTHAN,976258,834302,1810574,554132,440287,994421
2019,RAJASTHAN,915859,814428,1730289,573319,483328,1056647
2019,RAJASTHAN,1024190,921801,1945992,663862,564693,1228555
2019,RAJASTHAN,957650,918684,1876346,652041,604830,1256878
2019,RAJASTHAN,1008903,924258,1933169,618537,577497,1196036
2019,RAJASTHAN,1127805,1033840,2161663,686790,658426,1345225
2019,RAJASTHAN,1026341,930404,1956755,711435,623543,1334980
2019,RAJASTHAN,1033306,907912,1941231,746375,671560,1417941
2019,RAJASTHAN,1089526,981705,2071244,699922,660874,1360799
2019,RAJASTHAN,1049499,1020059,2069559,722674,725529,1448203
2019,RAJASTHAN,996924,978437,1975368,704324,733142,1437470
2019,RAJASTHAN,1017878,998021,2015911,755697,698787,1454489
2019,RAJASTHAN,983993,928903,1912911,620927,613083,1234017
2019,RAJASTHAN,1016076,981247,1997328,666299,641037,1307337
2019,RAJASTHAN,1006572,941422,1948010,722450,637676,1360132
2019,RAJASTHAN,976662,927192,1903870,732783,636485,1369276
2019,SIKKIM,222110,212018,434128,173235,166645,339880
2019,TAMIL NADU,962423,984101,1946870,711490,691821,1403349
2019,TAMIL NADU,728881,758344,1487681,477845,474835,952770
2019,TAMIL NADU,979658,993486,1973533,567542,555856,1123410
2019,TAMIL NADU,660597,671349,1332300,399357,383273,782686
2019,TAMIL NADU,1123077,1130031,2253448,717038,686116,1403178
2019,TAMIL NADU,806256,837563,1643992,623089,609297,1232417
2019,TAMIL NADU,736287,763650,1500016,580530,589120,1169677
2019,TAMIL NADU,707334,731204,1438643,503311,521692,1025042
2019,TAMIL NADU,776636,753532,1530404,588058,569700,1157793
2019,TAMIL NADU,757087,728587,1485804,617619,594650,1212311
2019,TAMIL NADU,730736,743049,1473862,565142,579380,1144549
2019,TAMIL NADU,717745,731327,1449150,566134,571075,1137225
2019,TAMIL NADU,721653,722497,1444335,564557,566199,1130799
2019,TAMIL NADU,758272,770487,1528938,580683,617701,1198423
2019,TAMIL NADU,810275,802147,1612512,639561,610150,1249755
2019,TAMIL NADU,695596,717892,1413599,555962,573885,1129890
2019,TAMIL NADU,715775,746367,1462246,529075,532968,1062073
2019,TAMIL NADU,763108,766770,1530014,566137,549529,1115693
2019,TAMIL NADU,665772,700219,1366060,499957,507807,1007774
2019,TAMIL NADU,978455,980236,1958904,634627,610981,1245644
2019,TAMIL NADU,745820,774511,1520504,536887,540497,1077420
2019,TAMIL NADU,754862,786861,1541881,568983,586609,1155607
2019,TAMIL NADU,679015,708204,1387286,532989,564924,1097947
2019,TAMIL NADU,739843,768972,1508963,513314,527326,1040711
2019,TAMIL NADU,679278,712493,1391853,524468,570254,1094754
2019,TAMIL NADU,674034,689913,1364038,505581,533135,1038741
2019,TAMIL NADU,737757,742406,1480222,553860,595522,1149385
2019,TAMIL NADU,735239,749553,1484842,529933,562966,1092917
2019,TAMIL NADU,643439,660170,1303649,476344,521489,997843
2019,TAMIL NADU,711726,749229,1461052,495980,556575,1052570
2019,TAMIL NADU,767415,784538,1552019,495947,585207,1081167
2019,TAMIL NADU,758761,780169,1539026,500312,511142,1011500
2019,TAMIL NADU,775492,785365,1561040,571213,596677,1167919
2019,TAMIL NADU,727701,756425,1484256,520544,544786,1065342
2019,TAMIL NADU,777566,782092,1559740,491515,569601,1061124
2019,TAMIL NADU,702716,724951,1427783,478152,507621,985809
2019,TAMIL NADU,735807,756432,1492317,506970,548621,1055595
2019,TAMIL NADU,759883,787849,1547800,499295,533224,1032530
2019,TAMIL NADU,760832,740259,1501250,510999,531602,1042625
2019,TRIPURA,687445,665402,1352857,559005,542353,1101362
2019,TRIPURA,641515,620342,1261861,529358,511554,1040913
2019,UTTAR PRADESH,930769,808231,1739082,663829,565077,1228915
2019,UTTAR PRADESH,900239,766371,1666703,606832,514021,1120863
2019,UTTAR PRADESH,921279,776613,1698003,624979,529210,1154192
2019,UTTAR PRADESH,895705,768340,1664125,585728,510581,1096313
2019,UTTAR PRADESH,843827,742230,1586117,515070,490879,1005955
2019,UTTAR PRADESH,1048819,910023,1958939,691615,588042,1279669
2019,UTTAR PRADESH,902574,776769,1679506,565546,494611,1060161
2019,UTTAR PRADESH,985540,843097,1828764,645902,536303,1182209
2019,UTTAR PRADESH,876623,769727,1646435,616570,550735,1167308
2019,UTTAR PRADESH,1033535,859263,1892931,673088,538984,1212076
2019,UTTAR PRADESH,897150,719241,1616476,581282,455777,1037061
2019,UTTAR PRADESH,1519938,1208931,2728978,854916,666970,1521892
2019,UTTAR PRADESH,1268324,1034503,2302960,773558,616093,1389655
2019,UTTAR PRADESH,953033,834797,1787925,584669,533764,1118442
2019,UTTAR PRADESH,1012116,874894,1887127,625385,530640,1156030
2019,UTTAR PRADESH,1009746,854512,1864320,621305,522728,1144035
2019,UTTAR PRADESH,984255,823436,1807893,611218,486892,1098112
2019,UTTAR PRADESH,1057617,879975,1937690,644571,496879,1141455
2019,UTTAR PRADESH,940752,778033,1718837,580669,450331,1031004
2019,UTTAR PRADESH,964395,826024,1790510,592593,479885,1072480
2019,UTTAR PRADESH,934094,789084,1723236,543014,429681,972697
2019,UTTAR PRADESH,878827,742422,1621295,536075,461773,997853
2019,UTTAR PRADESH,1027197,864283,1891576,592408,486684,1079101
2019,UTTAR PRADESH,977335,808183,1785605,580835,469654,1050493
2019,UTTAR PRADESH,979741,817831,1797655,589861,475904,1065768
2019,UTTAR PRADESH,948771,812360,1761207,639291,543594,1182890
2019,UTTAR PRADESH,1158155,955889,2114201,664430,515538,1179974
2019,UTTAR PRADESH,946994,823669,1770699,623854,512343,1136203
2019,UTTAR PRADESH,884646,759933,1644674,598573,464597,1063178
2019,UTTAR PRADESH,890241,775816,1666126,585694,477676,1063378
2019,UTTAR PRADESH,981231,825832,1807119,587977,467415,1055392
2019,UTTAR PRADESH,975387,821465,1796932,572540,452522,1025063
2019,UTTAR PRADESH,1201635,989733,2191465,677560,557981,1235546
2019,UTTAR PRADESH,1082912,940429,2023431,700199,563737,1263936
2019,UTTAR PRADESH,1096455,943815,2040367,609359,497732,1107094
2019,UTTAR PRADESH,896132,806066,1702248,486873,468447,955321
2019,UTTAR PRADESH,924563,818812,1743515,479441,461540,940981
2019,UTTAR PRADESH,929053,846070,1775196,499120,499917,999041
2019,UTTAR PRADESH,916540,792190,1708759,460484,449531,910015
2019,UTTAR PRADESH,929686,778822,1708585,551171,449196,1000373
2019,UTTAR PRADESH,956876,801062,1757984,558464,464983,1023450
2019,UTTAR PRADESH,1025930,848829,1874824,622274,514822,1137100
2019,UTTAR PRADESH,893684,739169,1632983,475353,362893,838253
2019,UTTAR PRADESH,964683,801333,1766121,572760,446366,1019142
2019,UTTAR PRADESH,1050303,882972,1933358,620288,506493,1126783
2019,UTTAR PRADESH,1080079,960595,2040739,745494,633910,1379407
2019,UTTAR PRADESH,953868,795195,1749100,590920,496952,1087886
2019,UTTAR PRADESH,927028,774933,1702024,551269,481995,1033276
2019,UTTAR PRADESH,999058,840193,1839312,552984,486248,1039234
2019,UTTAR PRADESH,960774,826078,1787120,507213,464469,971685
2019,UTTAR PRADESH,1102413,907850,2010477,538435,435879,974326
2019,UTTAR PRADESH,940120,775850,1716160,494017,392794,886815
2019,UTTAR PRADESH,970063,846712,1816830,637599,517214,1154818
2019,UTTAR PRADESH,973904,847824,1821785,571394,514352,1085766
2019,UTTAR PRADESH,957879,827722,1785657,556597,531868,1088465
2019,UTTAR PRADESH,919810,809983,1729908,528086,460816,988910
2019,UTTAR PRADESH,968534,837343,1805946,522251,457572,979823
2019,UTTAR PRADESH,1038006,876661,1914739,548122,448359,996486
2019,UTTAR PRADESH,962513,807663,1770248,490088,432094,922184
2019,UTTAR PRADESH,1017938,867324,1885433,489185,495930,985115
2019,UTTAR PRADESH,997631,847455,1845223,537937,510947,1048885
2019,UTTAR PRADESH,1066647,896164,1962903,527427,533378,1060806
2019,UTTAR PRADESH,1023652,891493,1915408,607060,618619,1225686
2019,UTTAR PRADESH,1085534,895487,1981197,627713,553509,1181222
2019,UTTAR PRADESH,953729,807695,1761564,526776,522399,1049179
2019,UTTAR PRADESH,957453,796646,1754195,506109,502783,1008896
2019,UTTAR PRADESH,961412,789759,1751258,482600,482462,965064
2019,UTTAR PRADESH,935421,816527,1751980,468375,489947,958322
2019,UTTAR PRADESH,973391,815708,1789168,523819,501829,1025648
2019,UTTAR PRADESH,1073363,918202,1991651,589077,548040,1137117
2019,UTTAR PRADESH,910015,757207,1667282,469667,446144,915811
2019,UTTAR PRADESH,1005023,817549,1822625,531670,449438,981112
2019,UTTAR PRADESH,991056,876825,1867976,520123,518437,1038560
2019,UTTAR PRADESH,985789,862427,1848306,511790,520320,1032111
2019,UTTAR PRADESH,1029733,851285,1881077,580248,519642,1099890
2019,UTTAR PRADESH,961337,795388,1756837,589802,490253,1080060
2019,UTTAR PRADESH,1027113,829560,1856791,606306,452435,1058744
2019,UTTAR PRADESH,1061066,881275,1942514,540234,496990,1037229
2019,UTTAR PRADESH,973720,871275,1845150,587558,520101,1107660
2019,UTTAR PRADESH,928430,795065,1723538,534178,453411,987589
2019,WEST BENGAL,944974,869220,1814200,778609,741742,1520352
2019,WEST BENGAL,836318,812042,1648383,689356,686548,1375905
2019,WEST BENGAL,889014,846432,1735464,769205,728505,1497711
2019,WEST BENGAL,817687,793609,1611317,642333,617792,1260125
2019,WEST BENGAL,831565,769607,1601220,639728,632825,1272557
2019,WEST BENGAL,737685,693957,1431704,605721,589598,1195340
2019,WEST BENGAL,865439,820463,1685955,661444,690382,1351830
2019,WEST BENGAL,802579,772977,1575590,625059,650335,1275398
2019,WEST BENGAL,826225,789947,1616213,638429,664486,1302916
2019,WEST BENGAL,842972,795366,1638378,641365,654690,1296057
2019,WEST BENGAL,884599,840560,1725187,720758,731221,1451983
2019,WEST BENGAL,848870,782787,1631698,688470,672857,1361331
2019,WEST BENGAL,910440,851764,1762252,749675,729275,1478955
2019,WEST BENGAL,876159,828450,1704632,716577,687887,1404466
2019,WEST BENGAL,742305,694097,1436431,579960,522600,1102567
2019,WEST BENGAL,781425,784728,1566196,619195,583905,1203107
2019,WEST BENGAL,872706,845502,1718252,729072,664191,1393270
2019,WEST BENGAL,864655,813676,1678357,753166,679304,1432476
2019,WEST BENGAL,846792,801506,1648355,710417,644971,1355391
2019,WEST BENGAL,852879,799189,1652096,722868,678047,1400919
2019,WEST BENGAL,887050,832084,1719190,745450,662528,1407987
2019,WEST BENGAL,909757,907025,1816857,743145,691668,1434826
2019,WEST BENGAL,896905,831913,1728851,638271,565962,1204236
2019,WEST BENGAL,794526,649541,1444082,527881,421566,949453
2019,WEST BENGAL,853681,780218,1633925,656812,564529,1221359
2019,WEST BENGAL,832520,782427,1614988,676981,633018,1310017
2019,WEST BENGAL,916280,869154,1785472,722334,677696,1400042
2019,WEST BENGAL,891906,874659,1766601,735764,719695,1455468
2019,WEST BENGAL,906232,858476,1764726,745780,724650,1470432
2019,WEST BENGAL,878053,816560,1694646,731556,712353,1443916
2019,WEST BENGAL,859920,800216,1660147,723072,698678,1421750
2019,WEST BENGAL,923294,876688,1800002,738122,748473,1486600
2019,WEST BENGAL,829465,812390,1641868,710101,691203,1401306
2019,WEST BENGAL,848191,826029,1674236,713838,693138,1406977
2019,WEST BENGAL,843205,802670,1645884,695989,656252,1352242
2019,WEST BENGAL,841439,807458,1648906,703940,663542,1367485
2019,WEST BENGAL,832785,794406,1627199,731565,686305,1417871
2019,WEST BENGAL,869609,828435,1698089,731115,706739,1437864
2019,WEST BENGAL,881758,851793,1733578,738241,693229,1431475
2019,WEST BENGAL,843683,772138,1615865,664991,572239,1237232
2019,WEST BENGAL,872471,832578,1705073,747330,711617,1458949
2019,WEST BENGAL,863271,835929,1699219,743725,703397,1447123
2019,CHHATTISGARH,830781,824441,1655239,648612,629773,1278392
2019,CHHATTISGARH,865375,868402,1733805,671128,675724,1346863
2019,CHHATTISGARH,965976,931133,1897134,635661,607315,1242980
2019,CHHATTISGARH,759225,749560,1508840,574105,560913,1135036
2019,CHHATTISGARH,953659,923203,1876953,623184,584177,1207383
2019,CHHATTISGARH,859149,857304,1716459,663568,640925,1304496
2019,CHHATTISGARH,978518,961685,1940269,715194,674156,1389361
2019,CHHATTISGARH,1072531,1038910,2111738,721979,671279,1393291
2019,CHHATTISGARH,813688,824241,1637951,617513,602242,1219760
2019,CHHATTISGARH,663409,715672,1379122,444689,465274,909975
2019,CHHATTISGARH,771250,787671,1558952,577274,577547,1154829
2019,JHARKHAND,742309,712118,1454436,528919,516393,1045312
2019,JHARKHAND,718960,678286,1397253,518137,505399,1023538
2019,JHARKHAND,906942,809820,1716766,610174,578795,1188969
2019,JHARKHAND,750959,674255,1425218,463730,458631,922361
2019,JHARKHAND,960522,853587,1814125,594662,613587,1208254
2019,JHARKHAND,879561,769833,1649413,576909,526778,1103690
2019,JHARKHAND,1125762,946838,2072634,681732,567412,1249151
2019,JHARKHAND,1003106,912800,1915959,641669,589258,1230932
2019,JHARKHAND,872918,830305,1703279,590506,552796,1143317
2019,JHARKHAND,636718,633192,1269917,441917,436562,878480
2019,JHARKHAND,604032,598630,1202664,410870,419556,830426
2019,JHARKHAND,632595,601684,1234286,404489,409371,813860
2019,JHARKHAND,1015908,865533,1881441,626122,579847,1205969
2019,JHARKHAND,887265,780188,1667465,552495,526659,1079155
2019,UTTARKHAND,787639,705853,1493543,428054,435743,863806
2019,UTTARKHAND,708637,647126,1355796,330296,391050,721349
2019,UTTARKHAND,695083,642720,1337808,309061,368861,677924
2019,UTTARKHAND,965981,862426,1828433,647658,601589,1249256
2019,UTTARKHAND,985516,855094,1840738,671478,593713,1265213
2019,TELANGANA,731652,758082,1489790,523054,539832,1062895
2019,TELANGANA,740637,738371,1479091,484439,484738,969198
2019,TELANGANA,815862,835647,1651543,558800,588108,1146915
2019,TELANGANA,738074,815282,1553385,474024,587594,1061622
2019,TELANGANA,738143,760462,1498666,514518,529323,1043843
2019,TELANGANA,799196,804081,1603318,581947,567533,1149490
2019,TELANGANA,1638054,1511910,3150313,823072,738294,1561400
2019,TELANGANA,1025028,943189,1968276,488024,426124,914154
2019,TELANGANA,1012522,945277,1957931,479564,397698,877267
2019,TELANGANA,1264594,1178288,2443112,678645,620290,1298953
2019,TELANGANA,752106,753957,1506102,494155,489732,983891
2019,TELANGANA,798491,789581,1588111,502620,486427,989048
2019,TELANGANA,784633,801320,1585980,585803,588944,1174750
2019,TELANGANA,819064,808939,1628033,616922,594332,1211256
2019,TELANGANA,829534,837054,1666770,530268,530078,1060412
2019,TELANGANA,702919,721419,1424385,485104,497622,982734
2019,TELANGANA,740295,773448,1513809,559568,578825,1138425
2019,ANDAMAN & NICOBAR ISLANDS,169274,149188,318471,109407,97671,207080
2019,CHANDIGARH,342201,304507,646729,240634,215557,456206
2019,DADRA & NAGAR HAVELI,132397,117629,250029,103446,95479,198925
2019,DAMAN & DIU,60997,60743,121740,41600,45841,87441
2019,NCT OF DELHI,848676,713475,1562283,540841,438037,978921
2019,NCT OF DELHI,1253082,1037324,2290492,807473,650546,1458046
2019,NCT OF DELHI,1129747,909476,2039302,694305,561981,1256314
2019,NCT OF DELHI,896293,721153,1617470,506403,412647,919056
2019,NCT OF DELHI,1305796,1073041,2378995,775650,626168,1401842
2019,NCT OF DELHI,1280182,1091402,2371644,780000,657076,1437087
2019,NCT OF DELHI,1168857,898476,2067463,683436,529057,1212511
2019,LAKSHADWEEP,28053,27136,55189,23328,23549,46877
2019,PUDUCHERRY,459503,513811,973410,371347,418834,790252
2024,ANDHRA PRADESH,756088,800954,1557153,560845,582168,1143013
2024,ANDHRA PRADESH,821758,824812,1646686,583434,630675,1214123
2024,ANDHRA PRADESH,791124,799780,1590994,636780,648518,1285322
2024,ANDHRA PRADESH,952279,979004,1931398,666337,704168,1370546
2024,ANDHRA PRADESH,784191,817141,1601365,638070,671515,1309601
2024,ANDHRA PRADESH,805234,829501,1634921,652890,659778,1312770
2024,ANDHRA PRADESH,759898,772310,1532229,644627,640319,1284957
2024,ANDHRA PRADESH,792975,830780,1623852,647732,666090,1313882
2024,ANDHRA PRADESH,722388,751345,1473811,602695,614581,1217323
2024,ANDHRA PRADESH,799901,838089,1638116,676946,693751,1370751
2024,ANDHRA PRADESH,746622,793366,1540045,631911,662040,1293978
2024,ANDHRA PRADESH,830857,873461,1704469,663232,690007,1353338
2024,ANDHRA PRADESH,867085,926080,1793324,686759,726457,1413278
2024,ANDHRA PRADESH,847765,888206,1736162,727861,758617,1486566
2024,ANDHRA PRADESH,739959,771133,1511177,631216,656361,1287617
2024,ANDHRA PRADESH,809009,805409,1614525,701248,699852,1401174
2024,ANDHRA PRADESH,844830,879029,1724191,685792,701399,1387367
2024,ANDHRA PRADESH,853777,870170,1724191,666126,656848,1323071
2024,ANDHRA PRADESH,874405,894625,1769264,710510,713244,1423861
2024,ANDHRA PRADESH,825761,832692,1658529,704696,699324,1404056
2024,ANDHRA PRADESH,803077,838056,1641349,634349,669820,1304256
2024,ANDHRA PRADESH,838816,873840,1712840,668498,685909,1354481
2024,ANDHRA PRADESH,843597,886573,1730318,673487,694837,1368362
2024,ANDHRA PRADESH,819081,848172,1667385,645420,672034,1317506
2024,ANDHRA PRADESH,809374,834087,1643593,694417,712402,1406881
2024,ARUNACHAL PRADESH,251346,268735,520085,177023,202586,379611
2024,ARUNACHAL PRADESH,192732,185624,378357,153140,158252,311392
2024,ASSAM,750857,743540,1494404,615168,625137,1240306
2024,ASSAM,1365321,1298641,2663987,1253081,1196954,2450040
2024,ASSAM,1007761,971269,1979051,850460,826164,1676633
2024,ASSAM,1113643,1100840,2214516,913392,898364,1811764
2024,ASSAM,1003991,1035716,2039765,789748,806677,1596432
2024,ASSAM,449575,452456,902050,338459,343977,682441
2024,ASSAM,725446,689062,1414520,584655,555694,1140349
2024,ASSAM,688748,685787,1374559,541441,541165,1082612
2024,ASSAM,918217,902724,1821023,771964,772153,1544126
2024,ASSAM,1028420,1025352,2053805,802309,824013,1626328
2024,ASSAM,817734,821225,1638992,629405,652547,1281959
